generation, team A best, team A current, team B best, team B current, Dropped %
475, 0.2, 0.2, 0.2, 0.2, 0.0952381
476, 0.2, 0.2, 0.2, 0.2, 0.0952381
477, 0.2, 0.2, 0.2, 0.2, 0.0952381
478, 0.2, 0.2, 0.2, 0.2, 0.0952381
479, 0.2, 0.2, 0.2, 0.2, 0.0952381
480, 0.2, 0.2, 0.2, 0.2, 0.0952381
481, 0.2, 0.2, 0.2, 0.2, 0.0952381
482, 0.2, 0.2, 0.2, 0.2, 0.0952381
483, 0.2, 0.2, 0.2, 0.2, 0.0952381
484, 0.2, 0.2, 0.2, 0.2, 0.0952381
485, 0.2, 0.2, 0.2, 0.2, 0.0952381
486, 0.2, 0.2, 0.2, 0.2, 0.0952381
487, 0.2, 0.2, 0.2, 0.2, 0.0952381
488, 0.2, 0.2, 0.2, 0.2, 0.0952381
489, 0.2, 0.2, 0.2, 0.2, 0.0952381
490, 0.2, 0.2, 0.2, 0.2, 0.0952381
491, 0.2, 0.2, 0.2, 0.2, 0.0952381
492, 0.2, 0.2, 0.2, 0.2, 0.0952381
493, 0.2, 0.2, 0.2, 0.2, 0.0952381
494, 0.2, 0.2, 0.2, 0.2, 0.0952381
495, 0.2, 0.2, 0.2, 0.2, 0.0952381
496, 0.2, 0.2, 0.2, 0.2, 0.0952381
497, 0.2, 0.2, 0.2, 0.2, 0.0952381
498, 0.2, 0.2, 0.2, 0.2, 0.0952381
499, 0.2, 0.2, 0.2, 0.2, 0.0952381
500, 0.2, 0.2, 0.2, 0.2, 0.0952381
501, 0.2, 0.2, 0.2, 0.2, 0.0952381
502, 0.2, 0.2, 0.2, 0.2, 0.0952381
503, 0.2, 0.2, 0.2, 0.2, 0.0952381
504, 0.2, 0.2, 0.2, 0.2, 0.0952381
505, 0.2, 0.2, 0.2, 0.2, 0.0952381
506, 0.2, 0.2, 0.2, 0.2, 0.0952381
507, 0.2, 0.2, 0.2, 0.2, 0.0952381
508, 0.2, 0.2, 0.2, 0.2, 0.0952381
509, 0.2, 0.2, 0.2, 0.2, 0.0952381
510, 0.2, 0.2, 0.2, 0.2, 0.0952381
511, 0.2, 0.2, 0.2, 0.2, 0.0952381
512, 0.2, 0.2, 0.2, 0.2, 0.0952381
513, 0.2, 0.2, 0.2, 0.2, 0.0952381
514, 0.2, 0.2, 0.2, 0.2, 0.0952381
515, 0.2, 0.2, 0.2, 0.2, 0.0952381
516, 0.2, 0.2, 0.2, 0.2, 0.0952381
517, 0.2, 0.2, 0.2, 0.2, 0.0952381
518, 0.2, 0.2, 0.2, 0.2, 0.0952381
519, 0.2, 0.2, 0.2, 0.2, 0.0952381
520, 0.2, 0.2, 0.2, 0.2, 0.0952381
521, 0.2, 0.2, 0.2, 0.2, 0.0952381
522, 0.2, 0.2, 0.2, 0.2, 0.0952381
523, 0.2, 0.2, 0.2, 0.2, 0.0952381
524, 0.2, 0.2, 0.2, 0.2, 0.0952381
525, 0.2, 0.2, 0.2, 0.2, 0.0952381
526, 0.2, 0.2, 0.2, 0.2, 0.0952381
527, 0.2, 0.2, 0.2, 0.2, 0.0952381
528, 0.2, 0.2, 0.2, 0.2, 0.0952381
529, 0.2, 0.2, 0.2, 0.2, 0.0952381
530, 0.2, 0.2, 0.2, 0.2, 0.0952381
531, 0.2, 0.2, 0.2, 0.2, 0.0952381
532, 0.2, 0.2, 0.2, 0.2, 0.0952381
533, 0.2, 0.2, 0.2, 0.2, 0.0952381
534, 0.2, 0.2, 0.2, 0.2, 0.0952381
535, 0.2, 0.2, 0.2, 0.2, 0.0952381
536, 0.2, 0.2, 0.2, 0.2, 0.0952381
537, 0.2, 0.2, 0.2, 0.2, 0.0952381
538, 0.2, 0.2, 0.2, 0.2, 0.0952381
539, 0.2, 0.2, 0.2, 0.2, 0.0952381
540, 0.2, 0.2, 0.2, 0.2, 0.0952381
541, 0.2, 0.2, 0.2, 0.2, 0.0952381
542, 0.2, 0.2, 0.2, 0.2, 0.0952381
543, 0.2, 0.2, 0.2, 0.2, 0.0952381
544, 0.2, 0.2, 0.2, 0.2, 0.0952381
545, 0.2, 0.2, 0.2, 0.2, 0.0952381
546, 0.2, 0.2, 0.2, 0.2, 0.0952381
547, 0.2, 0.2, 0.2, 0.2, 0.0952381
548, 0.2, 0.2, 0.2, 0.2, 0.0952381
549, 0.2, 0.2, 0.2, 0.2, 0.0952381
550, 0.2, 0.2, 0.2, 0.2, 0.0952381
551, 0.2, 0.2, 0.2, 0.2, 0.0952381
552, 0.2, 0.2, 0.2, 0.2, 0.0952381
553, 0.2, 0.2, 0.2, 0.2, 0.0952381
554, 0.2, 0.2, 0.2, 0.2, 0.0952381
555, 0.2, 0.2, 0.2, 0.2, 0.0952381
556, 0.2, 0.2, 0.2, 0.2, 0.0952381
557, 0.2, 0.2, 0.2, 0.2, 0.0952381
558, 0.2, 0.2, 0.2, 0.2, 0.0952381
559, 0.2, 0.2, 0.2, 0.2, 0.0952381
560, 0.2, 0.2, 0.2, 0.2, 0.0952381
561, 0.2, 0.2, 0.2, 0.2, 0.0952381
562, 0.2, 0.2, 0.2, 0.2, 0.0952381
563, 0.2, 0.2, 0.2, 0.2, 0.0952381
564, 0.2, 0.2, 0.2, 0.2, 0.0952381
565, 0.2, 0.2, 0.2, 0.2, 0.0952381
566, 0.2, 0.2, 0.2, 0.2, 0.0952381
561, 0.2, 1.10000000447035, 0.2, 100000000, 0.0952381
562, 0.2, 1.10000000447035, 0.2, 0.2, 0.0952381
563, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
564, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
565, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
566, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
567, 0.2, 0.2, 0.2, 0.2, 0.0952381
568, 0.2, 0.2, 0.2, 0.2, 0.0952381
569, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
570, 0.2, 0.300000001490116, 0.2, 0.300000001490116, 0.0952381
571, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
572, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
573, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
574, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
575, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
576, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
577, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
578, 0.2, 0.2, 0.2, 0.2, 0.0952381
579, 0.2, 0.2, 0.2, 0.2, 0.0952381
580, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
581, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
582, 0.2, 0.2, 0.2, 0.2, 0.0952381
583, 0.2, 0.2, 0.2, 0.2, 0.0952381
584, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
585, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
586, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
587, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
588, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
589, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
590, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
591, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
592, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
593, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
594, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
595, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
596, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
597, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
598, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
599, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
600, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
601, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
602, 0.2, 0.2, 0.2, 0.2, 0.0952381
603, 0.2, 0.2, 0.2, 0.2, 0.0952381
604, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
605, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
606, 0.2, 0.2, 0.2, 0.2, 0.0952381
607, 0.2, 0.2, 0.2, 0.2, 0.0952381
608, 0.2, 0.2, 0.2, 0.2, 0.0952381
609, 0.2, 0.2, 0.2, 0.2, 0.0952381
610, 0.2, 0.2, 0.2, 0.2, 0.0952381
611, 0.2, 0.2, 0.2, 0.2, 0.0952381
612, 0.2, 0.2, 0.2, 0.2, 0.0952381
613, 0.2, 0.2, 0.2, 0.2, 0.0952381
614, 0.2, 0.2, 0.2, 0.2, 0.0952381
615, 0.2, 0.2, 0.2, 0.2, 0.0952381
616, 0.2, 0.2, 0.2, 0.2, 0.0952381
617, 0.2, 0.2, 0.2, 0.2, 0.0952381
618, 0.2, 0.2, 0.2, 0.2, 0.0952381
619, 0.2, 0.2, 0.2, 0.2, 0.0952381
620, 0.2, 0.2, 0.2, 0.2, 0.0952381
621, 0.2, 0.2, 0.2, 0.2, 0.0952381
622, 0.2, 0.2, 0.2, 0.2, 0.0952381
623, 0.2, 0.2, 0.2, 0.2, 0.0952381
624, 0.2, 0.2, 0.2, 0.2, 0.0952381
625, 0.2, 0.2, 0.2, 0.2, 0.0952381
626, 0.2, 0.2, 0.2, 0.2, 0.0952381
627, 0.2, 0.2, 0.2, 0.2, 0.0952381
628, 0.2, 0.2, 0.2, 0.2, 0.0952381
629, 0.2, 0.2, 0.2, 0.2, 0.0952381
630, 0.2, 0.2, 0.2, 0.2, 0.0952381
631, 0.2, 0.2, 0.2, 0.2, 0.0952381
632, 0.2, 0.2, 0.2, 0.2, 0.0952381
633, 0.2, 0.2, 0.2, 0.2, 0.0952381
634, 0.2, 0.2, 0.2, 0.2, 0.0952381
635, 0.2, 0.2, 0.2, 0.2, 0.0952381
636, 0.2, 0.2, 0.2, 0.2, 0.0952381
637, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
638, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
639, 0.2, 0.2, 0.2, 0.2, 0.0952381
640, 0.2, 0.2, 0.2, 0.2, 0.0952381
641, 0.2, 0.2, 0.2, 0.2, 0.0952381
642, 0.2, 0.2, 0.2, 0.2, 0.0952381
643, 0.2, 0.2, 0.2, 0.2, 0.0952381
644, 0.2, 0.2, 0.2, 0.2, 0.0952381
645, 0.2, 0.2, 0.2, 0.2, 0.0952381
646, 0.2, 0.2, 0.2, 0.2, 0.0952381
647, 0.2, 0.2, 0.2, 0.2, 0.0952381
648, 0.2, 0.2, 0.2, 0.2, 0.0952381
649, 0.2, 0.2, 0.2, 0.2, 0.0952381
650, 0.2, 0.2, 0.2, 0.2, 0.0952381
651, 0.2, 0.2, 0.2, 0.2, 0.0952381
652, 0.2, 0.2, 0.2, 0.2, 0.0952381
653, 0.2, 0.2, 0.2, 0.2, 0.0952381
654, 0.2, 0.2, 0.2, 0.2, 0.0952381
655, 0.2, 0.2, 0.2, 0.2, 0.0952381
656, 0.2, 0.2, 0.2, 0.2, 0.0952381
657, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
658, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
659, 0.2, 0.2, 0.2, 0.2, 0.0952381
660, 0.2, 0.2, 0.2, 0.2, 0.0952381
661, 0.2, 0.2, 0.2, 0.2, 0.0952381
662, 0.2, 0.2, 0.2, 0.2, 0.0952381
663, 0.2, 0.2, 0.2, 0.2, 0.0952381
664, 0.2, 0.2, 0.2, 0.2, 0.0952381
665, 0.2, 0.2, 0.2, 0.2, 0.0952381
666, 0.2, 0.2, 0.2, 0.2, 0.0952381
667, 0.2, 0.2, 0.2, 0.2, 0.0952381
668, 0.2, 0.2, 0.2, 0.2, 0.0952381
669, 0.2, 0.2, 0.2, 0.2, 0.0952381
670, 0.2, 0.2, 0.2, 0.2, 0.0952381
671, 0.2, 0.2, 0.2, 0.2, 0.0952381
672, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
673, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
674, 0.2, 0.2, 0.2, 0.2, 0.0952381
675, 0.2, 0.2, 0.2, 0.2, 0.0952381
676, 0.2, 0.2, 0.2, 0.2, 0.0952381
677, 0.2, 0.2, 0.2, 0.2, 0.0952381
678, 0.2, 0.2, 0.2, 0.2, 0.0952381
679, 0.2, 0.2, 0.2, 0.2, 0.0952381
680, 0.2, 0.2, 0.2, 0.2, 0.0952381
681, 0.2, 0.2, 0.2, 0.2, 0.0952381
682, 0.2, 0.2, 0.2, 0.2, 0.0952381
683, 0.2, 0.2, 0.2, 0.2, 0.0952381
684, 0.2, 0.2, 0.2, 0.2, 0.0952381
685, 0.2, 0.2, 0.2, 0.2, 0.0952381
686, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
687, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
688, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
689, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
690, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
691, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
692, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
693, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
694, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
695, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
696, 0.2, 0.2, 0.2, 0.2, 0.0952381
697, 0.2, 0.2, 0.2, 0.2, 0.0952381
698, 0.2, 0.2, 0.2, 0.2, 0.0952381
699, 0.2, 0.2, 0.2, 0.2, 0.0952381
700, 0.2, 0.2, 0.2, 0.2, 0.0952381
701, 0.2, 0.2, 0.2, 0.2, 0.0952381
702, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
703, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
704, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
705, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
706, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
707, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
708, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
709, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
710, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
711, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
712, 0.2, 0.2, 0.2, 0.2, 0.0952381
713, 0.2, 0.2, 0.2, 0.2, 0.0952381
714, 0.2, 0.2, 0.2, 0.2, 0.0952381
715, 0.2, 0.2, 0.2, 0.2, 0.0952381
716, 0.2, 0.2, 0.2, 0.2, 0.0952381
717, 0.2, 0.2, 0.2, 0.2, 0.0952381
718, 0.2, 0.2, 0.2, 0.2, 0.0952381
719, 0.2, 0.2, 0.2, 0.2, 0.0952381
720, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
721, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
722, 0.2, 0.2, 0.2, 0.2, 0.0952381
723, 0.2, 0.2, 0.2, 0.2, 0.0952381
724, 0.2, 0.2, 0.2, 0.2, 0.0952381
725, 0.2, 0.2, 0.2, 0.2, 0.0952381
726, 0.2, 0.2, 0.2, 0.2, 0.0952381
727, 0.2, 0.2, 0.2, 0.2, 0.0952381
728, 0.2, 0.2, 0.2, 0.2, 0.0952381
729, 0.2, 0.2, 0.2, 0.2, 0.0952381
730, 0.2, 0.2, 0.2, 0.2, 0.0952381
731, 0.2, 0.2, 0.2, 0.2, 0.0952381
732, 0.2, 0.2, 0.2, 0.2, 0.0952381
733, 0.2, 0.2, 0.2, 0.2, 0.0952381
734, 0.2, 0.2, 0.2, 0.2, 0.0952381
735, 0.2, 0.2, 0.2, 0.2, 0.0952381
736, 0.2, 0.2, 0.2, 0.2, 0.0952381
737, 0.2, 0.2, 0.2, 0.2, 0.0952381
738, 0.2, 0.2, 0.2, 0.2, 0.0952381
739, 0.2, 0.2, 0.2, 0.2, 0.0952381
740, 0.2, 0.2, 0.2, 0.2, 0.0952381
741, 0.2, 0.2, 0.2, 0.2, 0.0952381
742, 0.2, 0.2, 0.2, 0.2, 0.0952381
743, 0.2, 0.2, 0.2, 0.2, 0.0952381
744, 0.2, 0.2, 0.2, 0.2, 0.0952381
745, 0.2, 0.300000001490116, 0.2, 0.2, 0.0952381
746, 0.2, 0.300000001490116, 0.2, 0.300000001490116, 0.0952381
747, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
748, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
749, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
750, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
751, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
752, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
753, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
754, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
755, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
756, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
757, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
758, 0.2, 0.2, 0.2, 0.2, 0.0952381
759, 0.2, 0.2, 0.2, 0.2, 0.0952381
760, 0.2, 0.2, 0.2, 0.2, 0.0952381
761, 0.2, 0.2, 0.2, 0.2, 0.0952381
762, 0.2, 0.2, 0.2, 0.2, 0.0952381
763, 0.2, 0.2, 0.2, 0.2, 0.0952381
764, 0.2, 0.2, 0.2, 0.2, 0.0952381
765, 0.2, 0.2, 0.2, 0.2, 0.0952381
766, 0.2, 0.2, 0.2, 0.2, 0.0952381
767, 0.2, 0.2, 0.2, 0.2, 0.0952381
768, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
769, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
770, 0.2, 0.2, 0.2, 0.2, 0.0952381
771, 0.2, 0.2, 0.2, 0.2, 0.0952381
772, 0.2, 0.2, 0.2, 0.2, 0.0952381
773, 0.2, 0.2, 0.2, 0.2, 0.0952381
774, 0.2, 0.2, 0.2, 0.2, 0.0952381
775, 0.2, 0.2, 0.2, 0.2, 0.0952381
776, 0.2, 0.2, 0.2, 0.2, 0.0952381
777, 0.2, 0.2, 0.2, 0.2, 0.0952381
778, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
779, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
780, 0.2, 0.2, 0.2, 0.2, 0.0952381
781, 0.2, 0.2, 0.2, 0.2, 0.0952381
782, 0.2, 0.2, 0.2, 0.2, 0.0952381
783, 0.2, 0.2, 0.2, 0.2, 0.0952381
784, 0.2, 0.2, 0.2, 0.2, 0.0952381
785, 0.2, 0.2, 0.2, 0.2, 0.0952381
786, 0.2, 0.2, 0.2, 0.2, 0.0952381
787, 0.2, 0.2, 0.2, 0.2, 0.0952381
788, 0.2, 0.2, 0.2, 0.2, 0.0952381
789, 0.2, 0.2, 0.2, 0.2, 0.0952381
790, 0.2, 0.2, 0.2, 0.2, 0.0952381
791, 0.2, 0.2, 0.2, 0.2, 0.0952381
792, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
793, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
794, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
795, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
796, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
797, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
798, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
799, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
800, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
801, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
802, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
803, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
804, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
805, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
806, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
807, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
808, 0.2, 0.2, 0.2, 0.2, 0.0952381
809, 0.2, 0.2, 0.2, 0.2, 0.0952381
810, 0.2, 0.2, 0.2, 0.2, 0.0952381
811, 0.2, 0.2, 0.2, 0.2, 0.0952381
812, 0.2, 0.2, 0.2, 0.2, 0.0952381
813, 0.2, 0.2, 0.2, 0.2, 0.0952381
814, 0.2, 0.2, 0.2, 0.2, 0.0952381
815, 0.2, 0.2, 0.2, 0.2, 0.0952381
816, 0.2, 0.2, 0.2, 0.2, 0.0952381
817, 0.2, 0.2, 0.2, 0.2, 0.0952381
818, 0.2, 0.2, 0.2, 0.2, 0.0952381
819, 0.2, 0.2, 0.2, 0.2, 0.0952381
820, 0.2, 0.2, 0.2, 0.2, 0.0952381
821, 0.2, 0.2, 0.2, 0.2, 0.0952381
822, 0.2, 0.2, 0.2, 0.2, 0.0952381
823, 0.2, 0.2, 0.2, 0.2, 0.0952381
824, 0.2, 0.2, 0.2, 0.2, 0.0952381
825, 0.2, 0.2, 0.2, 0.2, 0.0952381
826, 0.2, 0.2, 0.2, 0.2, 0.0952381
827, 0.2, 0.2, 0.2, 0.2, 0.0952381
828, 0.2, 0.2, 0.2, 0.2, 0.0952381
829, 0.2, 0.2, 0.2, 0.2, 0.0952381
830, 0.2, 0.2, 0.2, 0.2, 0.0952381
831, 0.2, 0.2, 0.2, 0.2, 0.0952381
832, 0.2, 0.2, 0.2, 0.2, 0.0952381
833, 0.2, 0.2, 0.2, 0.2, 0.0952381
834, 0.2, 0.2, 0.2, 0.2, 0.0952381
835, 0.2, 0.2, 0.2, 0.2, 0.0952381
836, 0.2, 0.2, 0.2, 0.2, 0.0952381
837, 0.2, 0.2, 0.2, 0.2, 0.0952381
838, 0.2, 0.2, 0.2, 0.2, 0.0952381
839, 0.2, 0.2, 0.2, 0.2, 0.0952381
840, 0.2, 0.2, 0.2, 0.2, 0.0952381
841, 0.2, 0.2, 0.2, 0.2, 0.0952381
842, 0.2, 0.2, 0.2, 0.2, 0.0952381
843, 0.2, 0.2, 0.2, 0.2, 0.0952381
844, 0.2, 0.2, 0.2, 0.2, 0.0952381
845, 0.2, 0.2, 0.2, 0.2, 0.0952381
846, 0.2, 0.2, 0.2, 0.2, 0.0952381
847, 0.2, 0.2, 0.2, 0.2, 0.0952381
848, 0.2, 0.2, 0.2, 0.2, 0.0952381
849, 0.2, 0.2, 0.2, 0.2, 0.0952381
850, 0.2, 0.2, 0.2, 0.2, 0.0952381
851, 0.2, 0.2, 0.2, 0.2, 0.0952381
852, 0.2, 0.2, 0.2, 0.2, 0.0952381
853, 0.2, 0.2, 0.2, 0.2, 0.0952381
854, 0.2, 0.2, 0.2, 0.2, 0.0952381
855, 0.2, 0.2, 0.2, 0.2, 0.0952381
856, 0.2, 0.2, 0.2, 0.2, 0.0952381
857, 0.2, 0.2, 0.2, 0.2, 0.0952381
858, 0.2, 0.2, 0.2, 0.2, 0.0952381
859, 0.2, 0.2, 0.2, 0.2, 0.0952381
860, 0.2, 0.2, 0.2, 0.2, 0.0952381
861, 0.2, 0.2, 0.2, 0.2, 0.0952381
862, 0.2, 0.2, 0.2, 0.2, 0.0952381
863, 0.2, 0.2, 0.2, 0.2, 0.0952381
864, 0.2, 0.2, 0.2, 0.2, 0.0952381
865, 0.2, 0.2, 0.2, 0.2, 0.0952381
866, 0.2, 0.2, 0.2, 0.2, 0.0952381
867, 0.2, 0.2, 0.2, 0.2, 0.0952381
868, 0.2, 0.2, 0.2, 0.2, 0.0952381
869, 0.2, 0.2, 0.2, 0.2, 0.0952381
870, 0.2, 0.2, 0.2, 0.2, 0.0952381
871, 0.2, 0.2, 0.2, 0.2, 0.0952381
872, 0.2, 0.2, 0.2, 0.2, 0.0952381
873, 0.2, 0.2, 0.2, 0.2, 0.0952381
874, 0.2, 0.2, 0.2, 0.2, 0.0952381
875, 0.2, 0.2, 0.2, 0.2, 0.0952381
876, 0.2, 0.2, 0.2, 0.2, 0.0952381
877, 0.2, 0.2, 0.2, 0.2, 0.0952381
878, 0.2, 0.2, 0.2, 0.2, 0.0952381
879, 0.2, 0.2, 0.2, 0.2, 0.0952381
880, 0.2, 0.2, 0.2, 0.2, 0.0952381
881, 0.2, 0.2, 0.2, 0.2, 0.0952381
882, 0.2, 0.2, 0.2, 0.2, 0.0952381
883, 0.2, 0.2, 0.2, 0.2, 0.0952381
884, 0.2, 0.2, 0.2, 0.2, 0.0952381
885, 0.2, 0.2, 0.2, 0.2, 0.0952381
886, 0.2, 0.2, 0.2, 0.2, 0.0952381
887, 0.2, 0.2, 0.2, 0.2, 0.0952381
888, 0.2, 0.2, 0.2, 0.2, 0.0952381
889, 0.2, 0.2, 0.2, 0.2, 0.0952381
890, 0.2, 0.2, 0.2, 0.2, 0.0952381
891, 0.2, 0.2, 0.2, 0.2, 0.0952381
892, 0.2, 0.2, 0.2, 0.2, 0.0952381
893, 0.2, 0.2, 0.2, 0.2, 0.0952381
894, 0.2, 0.2, 0.2, 0.300000001490116, 0.0952381
